date,23000,23500,24000,24500,25000,25500,26000,27000
2022-08-13,12.20006,36.66912000000001,110.148345,318.48466,0,0,0,0
2022-08-14,12.30053,12.2,36.41559,303.921625,527.5740949999999,649.1729399999999,0,0
