date,56000,57000,59000,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,72000
2024-07-19,44.533860000000004,0.0,19.220105999999998,6.6560369999999995,51.491752000000005,19.971855,13.437786,20.072510999999995,26.802215999999998,33.49882,33.454695,73.54457000000001,80.23692,180.43489800000003,281.47047599999996,466.90202999999997,700.353045,837.4943750000001,1104.88884,0.0,0.0,0.0,0.0
2024-07-20,6.681117,39.88135199999999,0.0,0.0,0.0,0.0,6.66582,6.682133,6.741647,6.745813000000001,20.047919999999998,33.531975,93.87779800000001,160.800264,107.79393600000002,288.71016999999995,403.16532,637.93184,874.7222899999999,1212.85152,0.0,0.0,0.0
2024-07-21,0.0,0.0,0.0,0.0,0.0,6.632947000000001,0.0,13.375418,13.444762,6.788456,33.47393,53.572488,6.820878,13.618282,6.812757000000001,13.614068,27.254308,81.57876,176.99942,408.49128,750.26303,1258.42032,5018.635499999999
