date,61000,62000,63000,64000,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,74000,75000,76000,77000,78000,79000,80000
2024-05-27,20.810333999999997,28.019412000000003,34.677025,55.470856000000005,76.52060900000001,117.18895599999998,138.81634,146.251749,176.0339,263.973232,347.98765,487.27560000000005,661.547795,903.00028,1146.971595,1092.033435,2170.25802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,13.670278,13.707507999999999,33.668645,67.29251,88.405785,82.064832,183.612906,440.11051499999996,232.32553599999997,328.84631999999993,614.0663099999999,1546.82935,1262.8544,1037.8272,2432.77488,2656.50021,3258.86544,3573.464475,3759.3819999999996,5832.152505,6659.620500000001,7652.056159999999,8640.4307,10014.221925,10624.060114999998,11766.623474999999
2024-05-29,6.7393,13.528626000000001,6.783027000000001,20.228751,6.759751,13.519886,27.01288,33.775725,74.37536700000001,202.86897000000002,507.13147499999997,1246.9140599999998,1750.4892599999998,1596.597285,2693.6220000000003,2710.9064000000003,3219.052675,0.0,4234.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
