date,66000,67000,68000,69000,70000,71000,71500,72000,72500,73000,73500,74000,74500,75000,75500,76000,76500,77000,77500,78000,78500,79000,81000,82000,83000,84000,85000
2024-11-07,7.625592999999999,7.686604,15.315088000000001,22.874648999999998,30.489924000000002,75.65991000000001,38.370535000000004,60.943952,121.979664,152.48276,159.752985,265.695815,971.7025500000001,383.03575,721.516165,1061.74376,920.25,1115.937835,1753.47883,1840.1092800000001,0.0,0.0,5962.05162,6936.9783,8217.693000000001,9188.8749,9899.25552
2024-11-08,7.595503,0.0,7.57507,7.651084,7.648626,7.654207000000001,15.373528,15.400024,15.306554000000002,22.95309,45.919661999999995,22.946384999999996,38.193375,76.46007,99.42184199999998,168.17649200000002,283.205326,612.0376,1110.39028,1081.1887800000002,2583.15884,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-09,0.0,0.0,0.0,0.0,7.634709,7.6619280000000005,7.610666000000001,7.650093,7.687451,7.601048,7.681366000000001,7.639812,22.998869999999997,30.700696000000004,22.983401999999998,46.051044,115.22559,422.51528,0.0,1753.51862,2470.129025,3037.4224,0.0,0.0,0.0,0.0,0.0
