date,20250,20500,20750,21000,21250,21500,21750,22000,22250,22500,23000
2023-02-11,10.8474,10.84509,10.84745,10.930195,21.86157,86.83788000000001,109.322,229.63794,543.4207500000001,0,0
2023-02-12,0,0,0,10.863295,10.882745000000002,32.65086,87.05076,239.64842,329.26185,0,0
