date,15750,16000,16250,16500,16750,17000,17250,17500,18000
2022-12-26,8.41802,8.41802,8.412915000000002,8.455354999999999,67.29036,143.59543000000002,0,0,0
2022-12-27,0,0,8.321935,8.348615,100.08522,210.139625,0,0,1379.5687300000002
