date,56000,57000,58000,59000,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,72000,73000,74000,75000,76000,77000
2024-03-22,44.838206,63.46273000000001,63.37859,188.0877,190.15134,222.1366,440.99608,443.02349,691.82058,1033.672365,826.61345,1260.1564,1086.73656,2202.8881,1579.647545,2347.38064,1349.55723,3618.558375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-23,6.445721,6.554983000000001,25.958520000000004,25.983828000000003,32.663655,51.754264000000006,52.51856,127.86934,90.991418,149.109391,220.594516,324.87185,642.8394000000001,993.45886,1126.431075,947.781915,0,0,0,0,0,3940.08211,4020.807969,0,0,0,0,0,0,0,0,0,0
2024-03-24,0,12.958338,13.056438000000002,19.598535,6.695828000000001,6.695525,6.740694,6.746427000000001,6.742208000000001,6.746506,39.61356,13.480256,20.092965,33.60756,40.18457399999999,53.855304,87.525971,168.19172500000002,323.282976,505.8321,0,1279.93215,2432.41475,0,0,0,0,0,0,0,0,0,0
