date,7250,7500,7750,8000,8250,8500,8750,9000,9250,9500,9750,10000,10250,10500,12000
2020-02-20,0.0,24.03785,33.5146,38.299640000000004,62.185824999999994,77.47808,110.882195,186.96795,259.56747,433.44236,579.217455,681.2194399999998,945.334155,0.0,0.0
2020-02-21,0.0,14.577314999999999,19.31586,29.05929,33.82512,48.30545,72.778125,116.64012000000001,169.73285,297.90721,413.50476999999995,500.89981499999993,0.0,0.0,0.0
2020-02-22,0.0,14.51808,19.22926,19.40282,24.077824999999997,33.940305,53.329429999999995,106.24845,145.46955,255.17168,348.4332,456.1115,0.0,0.0,0.0
2020-02-23,0.0,0.0,9.95534,19.767500000000002,24.7069,34.598585,39.865320000000004,69.27151,108.83850999999999,158.31056,232.45377499999998,328.06356,0.0,0.0,0.0
2020-02-24,0.0,9.62536,0.0,24.066525000000002,28.54647,38.56828,52.934529999999995,91.11677999999999,166.94282500000003,235.863705,356.0362,519.74406,0.0,0.0,0.0
2020-02-25,0.0,14.16693,18.89514,23.4818,41.88717,60.84975,93.7225,154.863225,238.86564,351.17662499999994,518.8350899999999,702.49575,0.0,0.0,0.0
2020-02-26,17.65782,30.568054999999998,60.94431,61.50186,105.86892,192.50153999999998,263.81219999999996,453.15556000000004,577.136875,800.4163799999999,1008.2832000000001,1266.7721999999999,0.0,0.0,0.0
2020-02-27,8.93458,26.10945,30.669204999999998,65.132925,75.7724,182.44989,254.24213,394.3809,532.57666,747.5954,966.3015999999999,0.0,0.0,0.0,0.0
2020-02-28,8.701690000000001,8.727129999999999,26.08344,35.03772,65.7081,126.719995,249.070335,392.7636,713.62487,1027.58645,0.0,1220.089275,0.0,0.0,0.0
2020-02-29,8.64363,17.07496,29.92955,51.389100000000006,69.17376,175.492095,237.5087,476.025165,678.1123000000001,831.08928,0.0,0.0,0.0,0.0,0.0
2020-03-01,8.55564,8.55449,29.716015000000002,59.35762,85.6947,183.463155,312.38306,534.26079,757.7976199999999,997.7383249999999,0.0,0.0,0.0,0.0,0.0
2020-03-02,4.435005,8.94498,4.456855,8.91352,22.361675,44.797700000000006,115.79489999999998,197.35825999999997,442.37200000000007,605.2510000000001,0.0,0.0,0.0,0.0,0.0
2020-03-03,0.0,4.388605,13.181069999999998,13.081574999999999,26.14041,39.42711,127.13861000000001,313.72308,503.924825,792.6737,1028.37708,955.692,0.0,0.0,0.0
2020-03-04,8.81209,4.345854999999999,8.81209,4.3644300000000005,8.75778,17.51556,100.71447,296.23690000000005,548.90073,744.6,0.0,0.0,0.0,0.0,3409.6323650000004
2020-03-05,0.0,0.0,0.0,4.54087,4.52466,4.5340050000000005,9.08736,27.144540000000003,194.99080999999998,387.754275,672.64816,884.0909800000001,1362.96684,1373.71283,0.0
