date,15500,16000,16250,16500,16750,17000,17250
2022-12-03,8.447735000000002,16.90232,25.35228,50.700450000000004,109.76302999999999,219.77188999999998,0.0
2022-12-04,0.0,8.489875,8.505715,8.551995000000002,8.56723,25.668255,230.644125
