date,32000,36000,37000,38000,39000,40000,41000,42000,43000,44000,46000
2022-04-15,0,20.06784,20.06353,40.44924,60.711165,262.800525,768.4485400000001,0,0,0,0
2022-04-16,20.266605,0,0,20.19396,20.049695,40.432660000000006,406.7642,0,0,0,0
